title,start_year,end_year,production_span,genres,tmdb_id,media_type,actor_name,actor_tmdb_id,actor_gender_code,actor_gender,actor_age_at_release,character_name,is_named_character,billing_order,role_type,prominence_score,actor_ethnicity,confidence,sympathy_coding,arc_presence,arc_direction,confidence_arc
Law & Order: Special Victims Unit,1999,2026,28,Crime|Drama|Mystery,2734,tv,Ice-T,21411,2,male,,Odafin 'Fin' Tutuola,True,2,lead,0.2405,Black,high,protagonist,significant,positive,high
Law & Order: Special Victims Unit,1999,2026,28,Crime|Drama|Mystery,2734,tv,Kelli Giddish,206637,1,female,,Amanda Rollins,True,5,supporting,0.0962,White,high,protagonist,significant,positive,high
Law & Order: Special Victims Unit,1999,2026,28,Crime|Drama|Mystery,2734,tv,Peter Scanavino,1217599,2,male,,Dominick 'Sonny' Carisi Jr.,True,7,supporting,0.0687,White,high,protagonist,significant,positive,high
Law & Order: Special Victims Unit,1999,2026,28,Crime|Drama|Mystery,2734,tv,Aimé Donna Kelly,2005718,1,female,,Renee Curry,True,8,supporting,0.0601,Black,high,neutral,flat,none,low
Law & Order: Special Victims Unit,1999,2026,28,Crime|Drama|Mystery,2734,tv,Kevin Kane,1413757,2,male,,Terry Bruno,True,9,supporting,0.0534,White,high,neutral,flat,none,low
Law & Order,1990,2026,37,Crime|Drama,549,tv,Reid Scott,81316,2,male,,Vincent Riley,True,2,lead,0.4682,White,high,neutral,flat,none,low
Law & Order,1990,2026,37,Crime|Drama,549,tv,Maura Tierney,16307,1,female,,Jessica Brady,True,5,supporting,0.1873,White,high,neutral,flat,none,low
Law & Order,1990,2026,37,Crime|Drama,549,tv,Tony Goldwyn,3417,2,male,,Nicholas Baxter,True,7,supporting,0.1338,White,high,neutral,flat,none,low
Law & Order,1990,2026,37,Crime|Drama,549,tv,Hugh Dancy,12791,2,male,,Nolan Price,True,8,supporting,0.1171,White,high,protagonist,significant,positive,medium
Law & Order,1990,2026,37,Crime|Drama,549,tv,Odelya Halevi,1639904,1,female,,Samantha Maroun,True,10,supporting,0.0936,Middle Eastern,medium,protagonist,significant,positive,medium
Grey's Anatomy,2005,2026,22,Drama,1416,tv,Ellen Pompeo,9280,1,female,,Meredith Grey,True,1,lead,0.415,White,high,protagonist,significant,positive,high
Grey's Anatomy,2005,2026,22,Drama,1416,tv,Chandra Wilson,171075,1,female,,Miranda Bailey,True,2,lead,0.2075,Black,high,protagonist,significant,positive,high
Grey's Anatomy,2005,2026,22,Drama,1416,tv,James Pickens Jr.,25544,2,male,,Richard Webber,True,5,supporting,0.083,Black,high,protagonist,significant,positive,high
Grey's Anatomy,2005,2026,22,Drama,1416,tv,Caterina Scorsone,81684,1,female,,Amelia Shepherd,True,7,supporting,0.0593,White,high,protagonist,significant,positive,high
Grey's Anatomy,2005,2026,22,Drama,1416,tv,Camilla Luddington,236021,1,female,,Jo Wilson,True,8,supporting,0.0519,White,high,protagonist,significant,positive,high
Grey's Anatomy,2005,2026,22,Drama,1416,tv,Kevin McKidd,9013,2,male,,Owen Hunt,True,9,supporting,0.0461,White,high,protagonist,significant,positive,high
Grey's Anatomy,2005,2026,22,Drama,1416,tv,Kim Raver,17836,1,female,,Teddy Altman,True,11,minor,0.0377,White,high,protagonist,significant,positive,high
Grey's Anatomy,2005,2026,22,Drama,1416,tv,Jason George,95475,2,male,,Ben Warren,True,14,minor,0.0296,Black,high,protagonist,significant,positive,high
Grey's Anatomy,2005,2026,22,Drama,1416,tv,Chris Carmack,87440,2,male,,Atticus Lincoln,True,16,minor,0.0259,White,high,neutral,flat,none,low
Grey's Anatomy,2005,2026,22,Drama,1416,tv,Anthony Hill,1583975,2,male,,Winston Ndugu,True,18,minor,0.0231,Black,high,neutral,flat,none,low
Grey's Anatomy,2005,2026,22,Drama,1416,tv,Adelaide Kane,131781,1,female,,Jules Millin,True,20,minor,0.0208,White,high,neutral,flat,none,low
Supernatural,2005,2020,16,Drama|Mystery|Sci-Fi & Fantasy,1622,tv,Jared Padalecki,49623,2,male,,Sam Winchester,True,2,lead,0.5455,White,high,protagonist,significant,positive,high
Supernatural,2005,2020,16,Drama|Mystery|Sci-Fi & Fantasy,1622,tv,Jensen Ackles,49624,2,male,,Dean Winchester,True,4,supporting,0.2727,White,high,protagonist,significant,positive,high
Supernatural,2005,2020,16,Drama|Mystery|Sci-Fi & Fantasy,1622,tv,Misha Collins,42747,2,male,,Castiel,True,6,supporting,0.1818,White,high,protagonist,significant,positive,high
NCIS,2003,2026,24,Crime|Drama|Action & Adventure,4614,tv,Sean Murray,1230381,2,male,,Timothy McGee,True,2,lead,0.3938,White,high,protagonist,significant,positive,high
NCIS,2003,2026,24,Crime|Drama|Action & Adventure,4614,tv,Wilmer Valderrama,18975,2,male,,Nick Torres,True,4,supporting,0.1969,Hispanic/Latino,high,protagonist,significant,positive,high
NCIS,2003,2026,24,Crime|Drama|Action & Adventure,4614,tv,Katrina Law,164930,1,female,,Jessica Knight,True,5,supporting,0.1575,Mixed/Multiracial,medium,protagonist,significant,positive,medium
NCIS,2003,2026,24,Crime|Drama|Action & Adventure,4614,tv,Brian Dietzen,1213580,2,male,,Jimmy Palmer,True,7,supporting,0.1125,White,high,protagonist,minor,positive,medium
NCIS,2003,2026,24,Crime|Drama|Action & Adventure,4614,tv,Rocky Carroll,27448,2,male,,Leon Vance,True,16,minor,0.0492,Black,high,protagonist,minor,positive,medium
NCIS,2003,2026,24,Crime|Drama|Action & Adventure,4614,tv,Diona Reasonover,1470346,1,female,,Kasie Hines,True,17,minor,0.0463,Black,high,protagonist,minor,positive,medium
NCIS,2003,2026,24,Crime|Drama|Action & Adventure,4614,tv,Gary Cole,21163,2,male,,Alden Parker,True,18,minor,0.0438,White,high,protagonist,significant,positive,medium
The Mentalist,2008,2015,8,Crime|Drama|Mystery,5920,tv,Simon Baker,1284159,2,male,,Patrick Jane,True,1,lead,0.4122,White,high,protagonist,significant,positive,high
The Mentalist,2008,2015,8,Crime|Drama|Mystery,5920,tv,Robin Tunney,17346,1,female,,Teresa Lisbon,True,2,lead,0.2061,White,high,protagonist,significant,positive,high
The Mentalist,2008,2015,8,Crime|Drama|Mystery,5920,tv,Tim Kang,52947,2,male,,Kimball Cho,True,3,lead,0.1374,East Asian,high,protagonist,minor,positive,medium
The Mentalist,2008,2015,8,Crime|Drama|Mystery,5920,tv,Rockmond Dunbar,17345,2,male,,Dennis Abbott,True,4,supporting,0.103,Black,high,neutral,flat,none,medium
The Mentalist,2008,2015,8,Crime|Drama|Mystery,5920,tv,Joe Adler,970561,2,male,,Jason Wylie,True,5,supporting,0.0824,White,high,neutral,flat,none,low
The Mentalist,2008,2015,8,Crime|Drama|Mystery,5920,tv,Josie Loren,146516,1,female,,Michelle Vega,True,7,supporting,0.0589,Hispanic/Latino,high,neutral,flat,none,low
The Simpsons,1989,2026,38,Family|Animation|Comedy,456,tv,Dan Castellaneta,198,2,male,,Homer Simpson / Abe Simpson / Barney Gumble / Krusty (voice),True,1,lead,0.4122,White,high,protagonist,minor,positive,high
The Simpsons,1989,2026,38,Family|Animation|Comedy,456,tv,Julie Kavner,199,1,female,,Marge Simpson / Patty Bouvier / Selma Bouvier (voice),True,2,lead,0.2061,White,high,protagonist,minor,positive,high
The Simpsons,1989,2026,38,Family|Animation|Comedy,456,tv,Nancy Cartwright,200,1,female,,Bart Simpson / Nelson Muntz / Ralph Wiggum (voice),True,3,lead,0.1374,White,high,neutral,flat,none,medium
The Simpsons,1989,2026,38,Family|Animation|Comedy,456,tv,Yeardley Smith,5586,1,female,,Lisa Simpson (voice),True,4,supporting,0.103,White,high,protagonist,significant,positive,high
The Simpsons,1989,2026,38,Family|Animation|Comedy,456,tv,Hank Azaria,5587,2,male,,Moe Szyslak / Chief Wiggum / Apu / Comic Book Guy / Carl (voice),True,5,supporting,0.0824,White,high,neutral,flat,none,medium
The Simpsons,1989,2026,38,Family|Animation|Comedy,456,tv,Harry Shearer,6008,2,male,,Ned Flanders / Mr. Burns / Smithers / Skinner / Lenny (voice),True,7,supporting,0.0589,White,high,neutral,flat,none,medium
Game of Thrones,2011,2019,9,Sci-Fi & Fantasy|Drama|Action & Adventure,1399,tv,Peter Dinklage,22970,2,male,,Tyrion 'The Halfman' Lannister,True,1,lead,0.4244,White,high,protagonist,significant,positive,high
Game of Thrones,2011,2019,9,Sci-Fi & Fantasy|Drama|Action & Adventure,1399,tv,Kit Harington,239019,2,male,,Jon Snow,True,2,lead,0.2122,White,high,protagonist,significant,positive,high
Game of Thrones,2011,2019,9,Sci-Fi & Fantasy|Drama|Action & Adventure,1399,tv,Nikolaj Coster-Waldau,12795,2,male,,Sir Jaime 'Kingslayer' Lannister,True,6,supporting,0.0707,White,high,redeemed,significant,positive,high
Game of Thrones,2011,2019,9,Sci-Fi & Fantasy|Drama|Action & Adventure,1399,tv,Lena Headey,17286,1,female,,Cersei Lannister,True,7,supporting,0.0606,White,high,antagonist,significant,negative,high
Game of Thrones,2011,2019,9,Sci-Fi & Fantasy|Drama|Action & Adventure,1399,tv,Emilia Clarke,1223786,1,female,,Daenerys Targaryen,True,9,supporting,0.0472,White,high,fallen,significant,negative,high
Game of Thrones,2011,2019,9,Sci-Fi & Fantasy|Drama|Action & Adventure,1399,tv,Liam Cunningham,15498,2,male,,Davos Seaworth,True,10,supporting,0.0424,White,high,antihero,significant,positive,high
Game of Thrones,2011,2019,9,Sci-Fi & Fantasy|Drama|Action & Adventure,1399,tv,Maisie Williams,1181313,1,female,,Arya Stark,True,11,minor,0.0386,White,high,protagonist,significant,positive,high
Game of Thrones,2011,2019,9,Sci-Fi & Fantasy|Drama|Action & Adventure,1399,tv,Isaac Hempstead Wright,239020,2,male,,Brandon 'Bran' Stark,True,13,minor,0.0326,White,high,protagonist,significant,positive,high
Game of Thrones,2011,2019,9,Sci-Fi & Fantasy|Drama|Action & Adventure,1399,tv,Sophie Turner,1001657,1,female,,Sansa Stark,True,16,minor,0.0265,White,high,protagonist,significant,positive,high
Game of Thrones,2011,2019,9,Sci-Fi & Fantasy|Drama|Action & Adventure,1399,tv,John Bradley,1010135,2,male,,Samwell 'Sam' Tarly,True,18,minor,0.0236,White,high,protagonist,significant,positive,high
Game of Thrones,2011,2019,9,Sci-Fi & Fantasy|Drama|Action & Adventure,1399,tv,Rory McCann,3075,2,male,,Sandor 'The Hound' Clegane,True,20,minor,0.0212,White,high,antihero,significant,positive,high
Family Guy,1999,2026,28,Animation|Comedy,1434,tv,Seth MacFarlane,52139,2,male,,Peter Griffin / Brian Griffin / Stewie Griffin / Glenn Quagmire (voice),True,1,lead,0.4253,White,high,antihero,minor,ambiguous,high
Family Guy,1999,2026,28,Animation|Comedy,1434,tv,Alex Borstein,24357,1,female,,Lois Griffin / Tricia Takanawa / Loretta Brown / Barbara Pewterschmidt (voice),True,2,lead,0.2127,White,high,neutral,flat,none,medium
Family Guy,1999,2026,28,Animation|Comedy,1434,tv,Mila Kunis,18973,1,female,,Meg Griffin (voice),True,3,lead,0.1418,White,high,fallen,minor,negative,medium
Family Guy,1999,2026,28,Animation|Comedy,1434,tv,Seth Green,13922,2,male,,Chris Griffin (voice),True,4,supporting,0.1063,White,high,neutral,flat,none,medium
Family Guy,1999,2026,28,Animation|Comedy,1434,tv,Patrick Warburton,9657,2,male,,Joe Swanson (voice),True,7,supporting,0.0608,White,high,protagonist,minor,positive,medium
Family Guy,1999,2026,28,Animation|Comedy,1434,tv,Arif Zahir,3249539,2,male,,Cleveland Brown (voice),True,8,supporting,0.0532,Black,high,neutral,flat,none,medium
Criminal Minds,2005,2025,21,Crime|Drama|Mystery,4057,tv,Joe Mantegna,3266,2,male,,David Rossi,True,2,lead,0.3117,White,high,protagonist,significant,positive,high
Criminal Minds,2005,2025,21,Crime|Drama|Mystery,4057,tv,Paget Brewster,15423,1,female,,Emily Prentiss,True,3,lead,0.2078,White,high,protagonist,significant,positive,high
Criminal Minds,2005,2025,21,Crime|Drama|Mystery,4057,tv,Adam Rodriguez,49706,2,male,,Luke Alvez,True,5,supporting,0.1247,Hispanic/Latino,high,protagonist,significant,positive,medium
Criminal Minds,2005,2025,21,Crime|Drama|Mystery,4057,tv,Kirsten Vangsness,123727,1,female,,Penelope Garcia,True,6,supporting,0.1039,White,high,protagonist,significant,positive,high
Criminal Minds,2005,2025,21,Crime|Drama|Mystery,4057,tv,A.J. Cook,17236,1,female,,Jennifer Jareau,True,8,supporting,0.0779,White,high,protagonist,significant,positive,high
Criminal Minds,2005,2025,21,Crime|Drama|Mystery,4057,tv,Aisha Tyler,38674,1,female,,Dr. Tara Lewis,True,9,supporting,0.0693,Mixed/Multiracial,high,protagonist,significant,positive,high
Criminal Minds,2005,2025,21,Crime|Drama|Mystery,4057,tv,Zach Gilford,70303,2,male,,Elias Voit,True,11,minor,0.0567,White,high,neutral,flat,none,low
Criminal Minds,2005,2025,21,Crime|Drama|Mystery,4057,tv,Ryan-James Hatanaka,1437574,2,male,,Tyler Green,True,13,minor,0.048,Mixed/Multiracial,medium,neutral,flat,none,low
The Tonight Show Starring Jimmy Fallon,2014,2026,13,Comedy|Talk,59941,tv,Jimmy Fallon,11669,2,male,,Self - Host,True,1,lead,0.6667,White,high,protagonist,flat,none,high
The Tonight Show Starring Jimmy Fallon,2014,2026,13,Comedy|Talk,59941,tv,Steve Higgins,1215931,2,male,,Self - Announcer,True,2,lead,0.3333,White,high,neutral,flat,none,low
INVINCIBLE,2021,2026,6,Animation|Drama|Sci-Fi & Fantasy|Action & Adventure,95557,tv,Steven Yeun,215055,2,male,,Mark Grayson / Invincible (voice),True,1,lead,0.5455,East Asian,high,protagonist,significant,positive,high
INVINCIBLE,2021,2026,6,Animation|Drama|Sci-Fi & Fantasy|Action & Adventure,95557,tv,Sandra Oh,25540,1,female,,Debbie Grayson (voice),True,2,lead,0.2727,East Asian,high,protagonist,significant,positive,medium
INVINCIBLE,2021,2026,6,Animation|Drama|Sci-Fi & Fantasy|Action & Adventure,95557,tv,J.K. Simmons,18999,2,male,,Nolan Grayson / Omni-Man (voice),True,3,lead,0.1818,White,high,antagonist,significant,negative,high
Bones,2005,2017,13,Crime|Drama,1911,tv,Emily Deschanel,25933,1,female,,Temperance 'Bones' Brennan,True,1,lead,0.4082,White,high,protagonist,significant,positive,high
Bones,2005,2017,13,Crime|Drama,1911,tv,David Boreanaz,25934,2,male,,Seeley Booth,True,2,lead,0.2041,White,high,protagonist,significant,positive,high
Bones,2005,2017,13,Crime|Drama,1911,tv,John Boyd,58621,2,male,,James Aubrey,True,3,lead,0.1361,White,high,neutral,flat,none,medium
Bones,2005,2017,13,Crime|Drama,1911,tv,Michaela Conlin,122237,1,female,,Angela Montenegro,True,4,supporting,0.102,Mixed/Multiracial,high,protagonist,significant,positive,high
Bones,2005,2017,13,Crime|Drama,1911,tv,Tamara Taylor,39464,1,female,,Camille Saroyan,True,5,supporting,0.0816,Mixed/Multiracial,high,protagonist,significant,positive,medium
Bones,2005,2017,13,Crime|Drama,1911,tv,T.J. Thyne,151263,2,male,,Jack Hodgins,True,6,supporting,0.068,White,high,protagonist,significant,positive,high
House,2004,2012,9,Drama,1408,tv,Hugh Laurie,41419,2,male,,Gregory House,True,1,lead,0.4697,White,high,antihero,significant,ambiguous,high
House,2004,2012,9,Drama,1408,tv,Robert Sean Leonard,2692,2,male,,James Wilson,True,3,lead,0.1566,White,high,protagonist,significant,positive,high
House,2004,2012,9,Drama,1408,tv,Omar Epps,4987,2,male,,Eric Foreman,True,4,supporting,0.1174,Black,high,protagonist,significant,positive,high
House,2004,2012,9,Drama,1408,tv,Jesse Spencer,41422,2,male,,Robert Chase,True,6,supporting,0.0783,White,high,protagonist,significant,positive,medium
House,2004,2012,9,Drama,1408,tv,Odette Annable,51992,1,female,,Jessica Adams,True,7,supporting,0.0671,White,high,protagonist,minor,positive,medium
House,2004,2012,9,Drama,1408,tv,Peter Jacobson,31514,2,male,,Chris Taub,True,8,supporting,0.0587,White,high,antihero,minor,ambiguous,medium
House,2004,2012,9,Drama,1408,tv,Lo Mutuc,93285,3,unspecified,,Chi Park,True,9,supporting,0.0522,Mixed/Multiracial,medium,neutral,flat,none,low
Late Night with Seth Meyers,2014,2026,13,Talk|Comedy,61818,tv,Seth Meyers,62856,2,male,,Self - Host,True,1,lead,1.0,White,high,protagonist,flat,none,high
The Blacklist,2013,2023,11,Drama|Crime|Mystery,46952,tv,James Spader,13548,2,male,,Raymond 'Red' Reddington,True,1,lead,0.5333,White,high,antihero,significant,ambiguous,high
The Blacklist,2013,2023,11,Drama|Crime|Mystery,46952,tv,Diego Klattenhoff,142193,2,male,,Donald Ressler,True,3,lead,0.1778,White,high,protagonist,minor,positive,medium
The Blacklist,2013,2023,11,Drama|Crime|Mystery,46952,tv,Hisham Tawfiq,144583,2,male,,Dembe Zuma,True,4,supporting,0.1333,Middle Eastern,high,protagonist,significant,positive,medium
The Blacklist,2013,2023,11,Drama|Crime|Mystery,46952,tv,Anya Banerjee,2622043,1,female,,Siya Malik,True,6,supporting,0.0889,South Asian,high,neutral,flat,none,low
The Blacklist,2013,2023,11,Drama|Crime|Mystery,46952,tv,Harry Lennix,9464,2,male,,Harold Cooper,True,8,supporting,0.0667,Black,high,protagonist,significant,positive,high
The Late Show with Stephen Colbert,2015,2026,12,Comedy|Talk,63770,tv,Stephen Colbert,58769,2,male,,Self - Host,True,1,lead,1.0,White,high,protagonist,flat,none,high
Shameless,2011,2021,11,Drama|Comedy,34307,tv,William H. Macy,3905,2,male,,Frank Gallagher,True,2,lead,0.2835,White,high,antihero,significant,ambiguous,high
Shameless,2011,2021,11,Drama|Comedy,34307,tv,Jeremy Allen White,206905,2,male,,Lip Gallagher,True,4,supporting,0.1418,White,high,antihero,significant,positive,high
Shameless,2011,2021,11,Drama|Comedy,34307,tv,Ethan Cutkosky,132213,2,male,,Carl Gallagher,True,5,supporting,0.1134,White,high,antihero,significant,ambiguous,medium
Shameless,2011,2021,11,Drama|Comedy,34307,tv,Shanola Hampton,110531,1,female,,Veronica Fisher,True,6,supporting,0.0945,Black,high,protagonist,significant,positive,medium
Shameless,2011,2021,11,Drama|Comedy,34307,tv,Steve Howey,81388,2,male,,Kevin Ball,True,7,supporting,0.081,White,high,antihero,significant,positive,medium
Shameless,2011,2021,11,Drama|Comedy,34307,tv,Emma Kenney,1252801,1,female,,Debbie Gallagher,True,8,supporting,0.0709,White,high,protagonist,significant,positive,high
Shameless,2011,2021,11,Drama|Comedy,34307,tv,Christian Isaiah,2563541,2,male,,Liam Gallagher,True,9,supporting,0.063,Black,high,neutral,flat,none,low
Shameless,2011,2021,11,Drama|Comedy,34307,tv,Cameron Monaghan,37089,2,male,,Ian Gallagher,True,10,supporting,0.0567,White,high,protagonist,significant,positive,high
Shameless,2011,2021,11,Drama|Comedy,34307,tv,Noel Fisher,80352,2,male,,Mickey Milkovich,True,11,minor,0.0516,White,high,antihero,significant,positive,medium
Shameless,2011,2021,11,Drama|Comedy,34307,tv,Kate Miner,214695,1,female,,Tami Tamietti,True,13,minor,0.0436,White,high,neutral,flat,none,low
CSI: Crime Scene Investigation,2000,2015,16,Crime|Drama|Mystery,1431,tv,Ted Danson,12836,2,male,,D.B. Russell,True,5,supporting,0.1762,White,high,protagonist,significant,positive,high
CSI: Crime Scene Investigation,2000,2015,16,Crime|Drama|Mystery,1431,tv,George Eads,117484,2,male,,Nick Stokes,True,6,supporting,0.1469,White,high,protagonist,significant,positive,high
CSI: Crime Scene Investigation,2000,2015,16,Crime|Drama|Mystery,1431,tv,Jorja Fox,536,1,female,,Sara Sidle,True,7,supporting,0.1259,White,high,protagonist,significant,positive,high
CSI: Crime Scene Investigation,2000,2015,16,Crime|Drama|Mystery,1431,tv,Eric Szmanda,173849,2,male,,Greg Sanders,True,8,supporting,0.1101,White,high,protagonist,significant,positive,high
CSI: Crime Scene Investigation,2000,2015,16,Crime|Drama|Mystery,1431,tv,Robert David Hall,1217657,2,male,,Al Robbins,True,9,supporting,0.0979,White,high,neutral,flat,none,medium
CSI: Crime Scene Investigation,2000,2015,16,Crime|Drama|Mystery,1431,tv,Wallace Langham,17421,2,male,,David Hodges,True,11,minor,0.0801,White,high,neutral,flat,none,medium
CSI: Crime Scene Investigation,2000,2015,16,Crime|Drama|Mystery,1431,tv,Jon Wellner,1219224,2,male,,Henry Andrews,True,12,minor,0.0734,White,high,neutral,flat,none,low
CSI: Crime Scene Investigation,2000,2015,16,Crime|Drama|Mystery,1431,tv,Elisabeth Harnois,78197,1,female,,Morgan Brody,True,13,minor,0.0678,White,high,protagonist,significant,positive,medium
CSI: Crime Scene Investigation,2000,2015,16,Crime|Drama|Mystery,1431,tv,Elisabeth Shue,1951,1,female,,Julie Finlay,True,14,minor,0.0629,White,high,protagonist,significant,positive,high
CSI: Crime Scene Investigation,2000,2015,16,Crime|Drama|Mystery,1431,tv,David Berman,1224393,2,male,,David Phillips,True,15,minor,0.0587,White,high,neutral,flat,none,medium
Smallville,2001,2011,11,Sci-Fi & Fantasy|Action & Adventure|Drama,4604,tv,Tom Welling,11824,2,male,,Clark Kent,True,1,lead,0.5556,White,high,protagonist,significant,positive,high
Smallville,2001,2011,11,Sci-Fi & Fantasy|Action & Adventure|Drama,4604,tv,Erica Durance,46897,1,female,,Lois Lane,True,2,lead,0.2778,White,high,protagonist,significant,positive,high
Smallville,2001,2011,11,Sci-Fi & Fantasy|Action & Adventure|Drama,4604,tv,Cassidy Freeman,138770,1,female,,Tess Mercer,True,5,supporting,0.1111,White,high,redeemed,significant,positive,medium
Smallville,2001,2011,11,Sci-Fi & Fantasy|Action & Adventure|Drama,4604,tv,Justin Hartley,1222596,2,male,,Oliver Queen,True,10,supporting,0.0556,White,high,protagonist,significant,positive,high
Stranger Things,2016,2025,10,Sci-Fi & Fantasy|Mystery|Action & Adventure,66732,tv,Winona Ryder,1920,1,female,,Joyce Byers,True,1,lead,0.3022,White,high,protagonist,significant,positive,high
Stranger Things,2016,2025,10,Sci-Fi & Fantasy|Mystery|Action & Adventure,66732,tv,David Harbour,35029,2,male,,Jim Hopper,True,2,lead,0.1511,White,high,protagonist,significant,positive,high
Stranger Things,2016,2025,10,Sci-Fi & Fantasy|Mystery|Action & Adventure,66732,tv,Millie Bobby Brown,1356210,1,female,,Eleven / Jane Hopper,True,3,lead,0.1007,White,high,protagonist,significant,positive,high
Stranger Things,2016,2025,10,Sci-Fi & Fantasy|Mystery|Action & Adventure,66732,tv,Finn Wolfhard,1442069,2,male,,Mike Wheeler,True,4,supporting,0.0756,White,high,protagonist,significant,positive,high
Stranger Things,2016,2025,10,Sci-Fi & Fantasy|Mystery|Action & Adventure,66732,tv,Gaten Matarazzo,1653291,2,male,,Dustin Henderson,True,5,supporting,0.0604,White,high,protagonist,significant,positive,high
Stranger Things,2016,2025,10,Sci-Fi & Fantasy|Mystery|Action & Adventure,66732,tv,Caleb McLaughlin,1474123,2,male,,Lucas Sinclair,True,7,supporting,0.0432,Black,high,protagonist,significant,positive,high
Stranger Things,2016,2025,10,Sci-Fi & Fantasy|Mystery|Action & Adventure,66732,tv,Noah Schnapp,1393177,2,male,,Will Byers,True,8,supporting,0.0378,White,high,protagonist,significant,positive,high
Stranger Things,2016,2025,10,Sci-Fi & Fantasy|Mystery|Action & Adventure,66732,tv,Sadie Sink,1590797,1,female,,Max Mayfield,True,9,supporting,0.0336,White,high,protagonist,significant,positive,high
Stranger Things,2016,2025,10,Sci-Fi & Fantasy|Mystery|Action & Adventure,66732,tv,Natalia Dyer,1039011,1,female,,Nancy Wheeler,True,10,supporting,0.0302,White,high,protagonist,significant,positive,high
Stranger Things,2016,2025,10,Sci-Fi & Fantasy|Mystery|Action & Adventure,66732,tv,Charlie Heaton,1448222,2,male,,Jonathan Byers,True,11,minor,0.0275,White,high,protagonist,significant,positive,high
Stranger Things,2016,2025,10,Sci-Fi & Fantasy|Mystery|Action & Adventure,66732,tv,Joe Keery,1467219,2,male,,Steve Harrington,True,12,minor,0.0252,White,high,protagonist,significant,positive,high
Stranger Things,2016,2025,10,Sci-Fi & Fantasy|Mystery|Action & Adventure,66732,tv,Maya Hawke,1903874,1,female,,Robin Buckley,True,13,minor,0.0232,White,high,protagonist,significant,positive,medium
Stranger Things,2016,2025,10,Sci-Fi & Fantasy|Mystery|Action & Adventure,66732,tv,Brett Gelman,224197,2,male,,Murray,True,14,minor,0.0216,White,high,neutral,flat,none,low
Stranger Things,2016,2025,10,Sci-Fi & Fantasy|Mystery|Action & Adventure,66732,tv,Priah Ferguson,2029806,1,female,,Erica Sinclair,True,16,minor,0.0189,Black,high,neutral,flat,none,medium
Stranger Things,2016,2025,10,Sci-Fi & Fantasy|Mystery|Action & Adventure,66732,tv,Cara Buono,20047,1,female,,Karen Wheeler,True,17,minor,0.0178,White,high,neutral,flat,none,medium
Stranger Things,2016,2025,10,Sci-Fi & Fantasy|Mystery|Action & Adventure,66732,tv,Jamie Campbell Bower,83356,2,male,,Vecna,True,19,minor,0.0159,White,high,antagonist,significant,negative,high
Stranger Things,2016,2025,10,Sci-Fi & Fantasy|Mystery|Action & Adventure,66732,tv,Nell Fisher,3128782,1,female,,Holly Wheeler,True,20,minor,0.0151,White,high,neutral,flat,none,low
Monarch: Legacy of Monsters,2023,2026,4,Sci-Fi & Fantasy|Drama|Action & Adventure,202411,tv,Anna Sawai,1434487,1,female,,Cate Randa,True,1,lead,0.3723,East Asian,high,protagonist,significant,positive,medium
Monarch: Legacy of Monsters,2023,2026,4,Sci-Fi & Fantasy|Drama|Action & Adventure,202411,tv,Kiersey Clemons,1253355,1,female,,May Olowe-Hewitt,True,2,lead,0.1861,Black,high,protagonist,significant,positive,medium
Monarch: Legacy of Monsters,2023,2026,4,Sci-Fi & Fantasy|Drama|Action & Adventure,202411,tv,Ren Watabe,3607505,2,male,,Kentaro Randa,True,3,lead,0.1241,East Asian,high,neutral,flat,none,low
Monarch: Legacy of Monsters,2023,2026,4,Sci-Fi & Fantasy|Drama|Action & Adventure,202411,tv,Mari Yamamoto,2210389,1,female,,Keiko Randa,True,4,supporting,0.0931,East Asian,high,neutral,flat,none,low
Monarch: Legacy of Monsters,2023,2026,4,Sci-Fi & Fantasy|Drama|Action & Adventure,202411,tv,Anders Holm,521563,2,male,,Young Bill Randa,True,5,supporting,0.0745,White,high,neutral,flat,none,low
Monarch: Legacy of Monsters,2023,2026,4,Sci-Fi & Fantasy|Drama|Action & Adventure,202411,tv,Joe Tippett,1664022,2,male,,Tim,True,6,supporting,0.062,White,high,neutral,flat,none,low
Monarch: Legacy of Monsters,2023,2026,4,Sci-Fi & Fantasy|Drama|Action & Adventure,202411,tv,Wyatt Russell,986808,2,male,,Young Lee Shaw,True,8,supporting,0.0465,White,high,neutral,flat,none,low
Monarch: Legacy of Monsters,2023,2026,4,Sci-Fi & Fantasy|Drama|Action & Adventure,202411,tv,Kurt Russell,6856,2,male,,Lee Shaw,True,9,supporting,0.0414,White,high,protagonist,significant,positive,medium
Scrubs,2001,2010,10,Comedy,4556,tv,Zach Braff,5367,2,male,,John 'J.D.' Dorian,True,1,lead,0.4424,White,high,protagonist,significant,positive,high
Scrubs,2001,2010,10,Comedy,4556,tv,Donald Faison,49002,2,male,,Christopher Turk,True,2,lead,0.2212,Black,high,protagonist,significant,positive,high
Scrubs,2001,2010,10,Comedy,4556,tv,John C. McGinley,11885,2,male,,Perry Cox,True,3,lead,0.1475,White,high,antihero,minor,positive,high
Scrubs,2001,2010,10,Comedy,4556,tv,Eliza Coupe,210050,1,female,,Denise Mahoney,True,8,supporting,0.0553,White,high,neutral,flat,none,medium
Scrubs,2001,2010,10,Comedy,4556,tv,Kerry Bishé,58356,1,female,,Lucy Bennett,True,9,supporting,0.0492,White,high,neutral,flat,none,low
