title,start_year,end_year,production_span,genres,media_type,actor_name,actor_tmdb_id,actor_gender_code,actor_gender,actor_ethnicity,actor_sexuality,actor_age_at_release,character_name,is_named_character,character_gender,character_ethnicity,character_sexuality,gender_mismatch,ethnicity_mismatch,sexuality_mismatch,billing_order,role_type,prominence_score,sympathy_coding,arc_quality
Oppenheimer,2023,2023,1,Drama|History,movie,Dane DeHaan,122889,2,male,,,,Kenneth Nichols,True,,,,,,,16,minor,0.0174,,
Oppenheimer,2023,2023,1,Drama|History,movie,Alden Ehrenreich,71375,2,male,,,,Senate Aide,True,,,,,,,17,minor,0.0164,,
Oppenheimer,2023,2023,1,Drama|History,movie,Tony Goldwyn,3417,2,male,,,,Gordon Gray,True,,,,,,,18,minor,0.0154,,
Oppenheimer,2023,2023,1,Drama|History,movie,Jefferson Hall,109322,2,male,,,,Haakon Chevalier,True,,,,,,,19,minor,0.0146,,
Oppenheimer,2023,2023,1,Drama|History,movie,David Krumholtz,38582,2,male,,,,Isidor Rabi,True,,,,,,,20,minor,0.0139,,
The Grand Budapest Hotel,2014,2014,1,Comedy|Drama,movie,Ralph Fiennes,5469,2,male,,,,M. Gustave,True,,,,,,,1,lead,0.278,,
The Grand Budapest Hotel,2014,2014,1,Comedy|Drama,movie,F. Murray Abraham,1164,2,male,,,,Mr. Moustafa,True,,,,,,,2,lead,0.139,,
The Grand Budapest Hotel,2014,2014,1,Comedy|Drama,movie,Mathieu Amalric,8789,2,male,,,,Serge X.,True,,,,,,,3,lead,0.0927,,
The Grand Budapest Hotel,2014,2014,1,Comedy|Drama,movie,Adrien Brody,3490,2,male,,,,Dmitri,True,,,,,,,4,supporting,0.0695,,
The Grand Budapest Hotel,2014,2014,1,Comedy|Drama,movie,Willem Dafoe,5293,2,male,,,,Jopling,True,,,,,,,5,supporting,0.0556,,
The Grand Budapest Hotel,2014,2014,1,Comedy|Drama,movie,Jeff Goldblum,4785,2,male,,,,Deputy Kovacs,True,,,,,,,6,supporting,0.0463,,
The Grand Budapest Hotel,2014,2014,1,Comedy|Drama,movie,Harvey Keitel,1037,2,male,,,,Ludwig,True,,,,,,,7,supporting,0.0397,,
The Grand Budapest Hotel,2014,2014,1,Comedy|Drama,movie,Jude Law,9642,2,male,,,,Young Author,True,,,,,,,8,supporting,0.0347,,
The Grand Budapest Hotel,2014,2014,1,Comedy|Drama,movie,Bill Murray,1532,2,male,,,,M. Ivan,True,,,,,,,9,supporting,0.0309,,
The Grand Budapest Hotel,2014,2014,1,Comedy|Drama,movie,Edward Norton,819,2,male,,,,Henckels,True,,,,,,,10,supporting,0.0278,,
The Grand Budapest Hotel,2014,2014,1,Comedy|Drama,movie,Saoirse Ronan,36592,1,female,,,,Agatha,True,,,,,,,11,minor,0.0253,,
The Grand Budapest Hotel,2014,2014,1,Comedy|Drama,movie,Jason Schwartzman,17881,2,male,,,,M. Jean,True,,,,,,,12,minor,0.0232,,
The Grand Budapest Hotel,2014,2014,1,Comedy|Drama,movie,Léa Seydoux,121529,1,female,,,,Clotilde,True,,,,,,,13,minor,0.0214,,
The Grand Budapest Hotel,2014,2014,1,Comedy|Drama,movie,Tilda Swinton,3063,1,female,,,,Madame D.,True,,,,,,,14,minor,0.0199,,
The Grand Budapest Hotel,2014,2014,1,Comedy|Drama,movie,Tom Wilkinson,207,2,male,,,,Author,True,,,,,,,15,minor,0.0185,,
The Grand Budapest Hotel,2014,2014,1,Comedy|Drama,movie,Owen Wilson,887,2,male,,,,M. Chuck,True,,,,,,,16,minor,0.0174,,
The Grand Budapest Hotel,2014,2014,1,Comedy|Drama,movie,Tony Revolori,1291350,2,male,,,,Zero,True,,,,,,,17,minor,0.0164,,
The Grand Budapest Hotel,2014,2014,1,Comedy|Drama,movie,Larry Pine,19511,2,male,,,,Mr. Mosher,True,,,,,,,18,minor,0.0154,,
The Grand Budapest Hotel,2014,2014,1,Comedy|Drama,movie,Giselda Volodi,76340,1,female,,,,Serge's Sister,True,,,,,,,19,minor,0.0146,,
The Grand Budapest Hotel,2014,2014,1,Comedy|Drama,movie,Florian Lukas,4795,2,male,,,,Pinky,True,,,,,,,20,minor,0.0139,,
The Wolf of Wall Street,2013,2013,1,Crime|Drama|Comedy,movie,Leonardo DiCaprio,6193,2,male,,,,Jordan Belfort,True,,,,,,,1,lead,0.278,,
The Wolf of Wall Street,2013,2013,1,Crime|Drama|Comedy,movie,Jonah Hill,21007,2,male,,,,Donnie Azoff,True,,,,,,,2,lead,0.139,,
The Wolf of Wall Street,2013,2013,1,Crime|Drama|Comedy,movie,Margot Robbie,234352,1,female,,,,Naomi Lapaglia,True,,,,,,,3,lead,0.0927,,
The Wolf of Wall Street,2013,2013,1,Crime|Drama|Comedy,movie,Matthew McConaughey,10297,2,male,,,,Mark Hanna,True,,,,,,,4,supporting,0.0695,,
The Wolf of Wall Street,2013,2013,1,Crime|Drama|Comedy,movie,Kyle Chandler,3497,2,male,,,,Agent Patrick Denham,True,,,,,,,5,supporting,0.0556,,
The Wolf of Wall Street,2013,2013,1,Crime|Drama|Comedy,movie,Rob Reiner,3026,2,male,,,,Max Belfort,True,,,,,,,6,supporting,0.0463,,
The Wolf of Wall Street,2013,2013,1,Crime|Drama|Comedy,movie,Jon Bernthal,19498,2,male,,,,Brad,True,,,,,,,7,supporting,0.0397,,
The Wolf of Wall Street,2013,2013,1,Crime|Drama|Comedy,movie,Jon Favreau,15277,2,male,,,,Manny Riskin,True,,,,,,,8,supporting,0.0347,,
The Wolf of Wall Street,2013,2013,1,Crime|Drama|Comedy,movie,Jean Dujardin,56024,2,male,,,,Jean Jacques Saurel,True,,,,,,,9,supporting,0.0309,,
The Wolf of Wall Street,2013,2013,1,Crime|Drama|Comedy,movie,Joanna Lumley,34901,1,female,,,,Aunt Emma,True,,,,,,,10,supporting,0.0278,,
The Wolf of Wall Street,2013,2013,1,Crime|Drama|Comedy,movie,Cristin Milioti,204392,1,female,,,,Teresa Petrillo,True,,,,,,,11,minor,0.0253,,
The Wolf of Wall Street,2013,2013,1,Crime|Drama|Comedy,movie,Christine Ebersole,4003,1,female,,,,Leah Belfort,True,,,,,,,12,minor,0.0232,,
The Wolf of Wall Street,2013,2013,1,Crime|Drama|Comedy,movie,Shea Whigham,74242,2,male,,,,Captain Ted Beecham,True,,,,,,,13,minor,0.0214,,
The Wolf of Wall Street,2013,2013,1,Crime|Drama|Comedy,movie,Katarina Čas,549981,1,female,,,,Chantalle,True,,,,,,,14,minor,0.0199,,
The Wolf of Wall Street,2013,2013,1,Crime|Drama|Comedy,movie,P.J. Byrne,1211946,2,male,,,,Nicky Koskoff ('Rugrat'),True,,,,,,,15,minor,0.0185,,
The Wolf of Wall Street,2013,2013,1,Crime|Drama|Comedy,movie,Kenneth Choi,41561,2,male,,,,Chester Ming,True,,,,,,,16,minor,0.0174,,
The Wolf of Wall Street,2013,2013,1,Crime|Drama|Comedy,movie,Brian Sacca,1332746,2,male,,,,Robbie Feinberg ('Pinhead'),True,,,,,,,17,minor,0.0164,,
The Wolf of Wall Street,2013,2013,1,Crime|Drama|Comedy,movie,Henry Zebrowski,1332747,2,male,,,,Alden Kupferberg ('Sea Otter'),True,,,,,,,18,minor,0.0154,,
The Wolf of Wall Street,2013,2013,1,Crime|Drama|Comedy,movie,Ethan Suplee,824,2,male,,,,Toby Welch,True,,,,,,,19,minor,0.0146,,
The Wolf of Wall Street,2013,2013,1,Crime|Drama|Comedy,movie,Barry Rothbart,1633868,2,male,,,,Peter DeBlasio,True,,,,,,,20,minor,0.0139,,
Jojo Rabbit,2019,2019,1,Comedy|War|Drama,movie,Roman Griffin Davis,2054851,2,male,,,,Jojo,True,,,,,,,1,lead,0.278,,
Jojo Rabbit,2019,2019,1,Comedy|War|Drama,movie,Thomasin McKenzie,1356758,1,female,,,,Elsa,True,,,,,,,2,lead,0.139,,
Jojo Rabbit,2019,2019,1,Comedy|War|Drama,movie,Scarlett Johansson,1245,1,female,,,,Rosie,True,,,,,,,3,lead,0.0927,,
Jojo Rabbit,2019,2019,1,Comedy|War|Drama,movie,Taika Waititi,55934,2,male,,,,Adolf,True,,,,,,,4,supporting,0.0695,,
Jojo Rabbit,2019,2019,1,Comedy|War|Drama,movie,Sam Rockwell,6807,2,male,,,,Captain Klenzendorf,True,,,,,,,5,supporting,0.0556,,
Jojo Rabbit,2019,2019,1,Comedy|War|Drama,movie,Rebel Wilson,221581,1,female,,,,Fraulein Rahm,True,,,,,,,6,supporting,0.0463,,
Jojo Rabbit,2019,2019,1,Comedy|War|Drama,movie,Alfie Allen,71586,2,male,,,,Finkel,True,,,,,,,7,supporting,0.0397,,
Jojo Rabbit,2019,2019,1,Comedy|War|Drama,movie,Stephen Merchant,39189,2,male,,,,Deertz,True,,,,,,,8,supporting,0.0347,,
Jojo Rabbit,2019,2019,1,Comedy|War|Drama,movie,Archie Yates,2089892,2,male,,,,Yorki,True,,,,,,,9,supporting,0.0309,,
Jojo Rabbit,2019,2019,1,Comedy|War|Drama,movie,Luke Brandon Field,59096,2,male,,,,Christoph,True,,,,,,,10,supporting,0.0278,,
Jojo Rabbit,2019,2019,1,Comedy|War|Drama,movie,Sam Haygarth,2550505,2,male,,,,Hans,True,,,,,,,11,minor,0.0253,,
Jojo Rabbit,2019,2019,1,Comedy|War|Drama,movie,Stanislav Callas,2130205,2,male,,,,Russian Soldier,True,,,,,,,12,minor,0.0232,,
Jojo Rabbit,2019,2019,1,Comedy|War|Drama,movie,Joe Weintraub,1759586,2,male,,,,Herr Junker,True,,,,,,,13,minor,0.0214,,
Jojo Rabbit,2019,2019,1,Comedy|War|Drama,movie,Brian Caspe,25730,2,male,,,,Herr Mueller,True,,,,,,,14,minor,0.0199,,
Jojo Rabbit,2019,2019,1,Comedy|War|Drama,movie,Gabriel Andrews,1302199,2,male,,,,Herr Klum,True,,,,,,,15,minor,0.0185,,
Jojo Rabbit,2019,2019,1,Comedy|War|Drama,movie,Billy Rayner,2550504,2,male,,,,Herr Frosch,True,,,,,,,16,minor,0.0174,,
Jojo Rabbit,2019,2019,1,Comedy|War|Drama,movie,Christian Howlings,2550503,2,male,,,,Bazooka Boy,True,,,,,,,17,minor,0.0164,,
Jojo Rabbit,2019,2019,1,Comedy|War|Drama,movie,Gilby Griffin Davis,2630081,2,male,,,,Clone,True,,,,,,,18,minor,0.0154,,
Jojo Rabbit,2019,2019,1,Comedy|War|Drama,movie,Hardy Griffin Davis,2550502,2,male,,,,Clone,True,,,,,,,19,minor,0.0146,,
Jojo Rabbit,2019,2019,1,Comedy|War|Drama,movie,Curtis Matthew,25732,2,male,,,,Doctor,True,,,,,,,20,minor,0.0139,,
Kill Bill: Vol. 1,2003,2003,1,Action|Crime,movie,Uma Thurman,139,1,female,,,,The Bride,True,,,,,,,1,lead,0.278,,
Kill Bill: Vol. 1,2003,2003,1,Action|Crime,movie,Lucy Liu,140,1,female,,,,O-Ren Ishii,True,,,,,,,2,lead,0.139,,
Kill Bill: Vol. 1,2003,2003,1,Action|Crime,movie,Vivica A. Fox,2535,1,female,,,,Vernita Green,True,,,,,,,3,lead,0.0927,,
Kill Bill: Vol. 1,2003,2003,1,Action|Crime,movie,Daryl Hannah,589,1,female,,,,Elle Driver,True,,,,,,,4,supporting,0.0695,,
Kill Bill: Vol. 1,2003,2003,1,Action|Crime,movie,David Carradine,141,2,male,,,,Bill,True,,,,,,,5,supporting,0.0556,,
Kill Bill: Vol. 1,2003,2003,1,Action|Crime,movie,Michael Madsen,147,2,male,,,,Budd,True,,,,,,,6,supporting,0.0463,,
Kill Bill: Vol. 1,2003,2003,1,Action|Crime,movie,Julie Dreyfus,2539,1,female,,,,Sofie Fatale,True,,,,,,,7,supporting,0.0397,,
Kill Bill: Vol. 1,2003,2003,1,Action|Crime,movie,Chiaki Kuriyama,2538,1,female,,,,Gogo Yubari,True,,,,,,,8,supporting,0.0347,,
Kill Bill: Vol. 1,2003,2003,1,Action|Crime,movie,Sonny Chiba,2537,2,male,,,,Hattori Hanzo,True,,,,,,,9,supporting,0.0309,,
Kill Bill: Vol. 1,2003,2003,1,Action|Crime,movie,Gordon Liu Chia-Hui,240171,2,male,,,,Johnny Mo,True,,,,,,,10,supporting,0.0278,,
Kill Bill: Vol. 1,2003,2003,1,Action|Crime,movie,Michael Parks,2536,2,male,,,,Earl McGraw,True,,,,,,,11,minor,0.0253,,
Kill Bill: Vol. 1,2003,2003,1,Action|Crime,movie,Michael Bowen,2234,2,male,,,,Buck,True,,,,,,,12,minor,0.0232,,
Kill Bill: Vol. 1,2003,2003,1,Action|Crime,movie,Jun Kunimura,2541,2,male,,,,Boss Tanaka,True,,,,,,,13,minor,0.0214,,
Kill Bill: Vol. 1,2003,2003,1,Action|Crime,movie,Kenji Ohba,138435,2,male,,,,Bald Guy (Sushi Shop),True,,,,,,,14,minor,0.0199,,
Kill Bill: Vol. 1,2003,2003,1,Action|Crime,movie,Yuki Kazamatsuri,545394,1,female,,,,Proprietor,True,,,,,,,15,minor,0.0185,,
Kill Bill: Vol. 1,2003,2003,1,Action|Crime,movie,James Parks,87312,2,male,,,,Edgar McGraw,True,,,,,,,16,minor,0.0174,,
Kill Bill: Vol. 1,2003,2003,1,Action|Crime,movie,Sakichi Sato,58616,2,male,,,,Charlie Brown,True,,,,,,,17,minor,0.0164,,
Kill Bill: Vol. 1,2003,2003,1,Action|Crime,movie,Jonathan Loughran,58477,2,male,,,,Trucker,True,,,,,,,18,minor,0.0154,,
Kill Bill: Vol. 1,2003,2003,1,Action|Crime,movie,Yoshiyuki Morishita,79458,2,male,,,,Tokyo Business Man,True,,,,,,,19,minor,0.0146,,
Kill Bill: Vol. 1,2003,2003,1,Action|Crime,movie,Tetsuro Shimaguchi,1594799,2,male,,,,Crazy 88 #1 (Miki),True,,,,,,,20,minor,0.0139,,
Inside Out,2015,2015,1,Animation|Family|Adventure|Drama|Comedy,movie,Amy Poehler,56322,1,female,,,,Joy (voice),False,,,,,,,1,lead,0.278,,
Inside Out,2015,2015,1,Animation|Family|Adventure|Drama|Comedy,movie,Phyllis Smith,169200,1,female,,,,Sadness (voice),False,,,,,,,2,lead,0.139,,
Inside Out,2015,2015,1,Animation|Family|Adventure|Drama|Comedy,movie,Richard Kind,21125,2,male,,,,Bing Bong (voice),False,,,,,,,3,lead,0.0927,,
Inside Out,2015,2015,1,Animation|Family|Adventure|Drama|Comedy,movie,Bill Hader,19278,2,male,,,,Fear (voice),False,,,,,,,4,supporting,0.0695,,
Inside Out,2015,2015,1,Animation|Family|Adventure|Drama|Comedy,movie,Lewis Black,59258,2,male,,,,Anger (voice),False,,,,,,,5,supporting,0.0556,,
Inside Out,2015,2015,1,Animation|Family|Adventure|Drama|Comedy,movie,Mindy Kaling,125167,1,female,,,,Disgust (voice),False,,,,,,,6,supporting,0.0463,,
Inside Out,2015,2015,1,Animation|Family|Adventure|Drama|Comedy,movie,Kaitlyn Dias,1371894,1,female,,,,Riley (voice),False,,,,,,,7,supporting,0.0397,,
Inside Out,2015,2015,1,Animation|Family|Adventure|Drama|Comedy,movie,Diane Lane,2882,1,female,,,,Mom (voice),False,,,,,,,8,supporting,0.0347,,
Inside Out,2015,2015,1,Animation|Family|Adventure|Drama|Comedy,movie,Kyle MacLachlan,6677,2,male,,,,Dad (voice),False,,,,,,,9,supporting,0.0309,,
Inside Out,2015,2015,1,Animation|Family|Adventure|Drama|Comedy,movie,Paula Poundstone,196502,1,female,,,,Forgetter Paula (voice),False,,,,,,,10,supporting,0.0278,,
Inside Out,2015,2015,1,Animation|Family|Adventure|Drama|Comedy,movie,Bobby Moynihan,452205,2,male,,,,Forgetter Bobby (voice),False,,,,,,,11,minor,0.0253,,
Inside Out,2015,2015,1,Animation|Family|Adventure|Drama|Comedy,movie,Paula Pell,1226294,1,female,,,,Dream Director / Mom's Anger (voice),False,,,,,,,12,minor,0.0232,,
Inside Out,2015,2015,1,Animation|Family|Adventure|Drama|Comedy,movie,Dave Goelz,64181,2,male,,,,Subconscious Guard Frank (voice),False,,,,,,,13,minor,0.0214,,
Inside Out,2015,2015,1,Animation|Family|Adventure|Drama|Comedy,movie,Frank Oz,7908,2,male,,,,Subconscious Guard Dave (voice),False,,,,,,,14,minor,0.0199,,
Inside Out,2015,2015,1,Animation|Family|Adventure|Drama|Comedy,movie,Josh Cooley,84496,2,male,,,,Jangles (voice),False,,,,,,,15,minor,0.0185,,
Inside Out,2015,2015,1,Animation|Family|Adventure|Drama|Comedy,movie,Flea,1237,2,male,,,,Mind Worker Cop Jake (voice),False,,,,,,,16,minor,0.0174,,
Inside Out,2015,2015,1,Animation|Family|Adventure|Drama|Comedy,movie,John Ratzenberger,7907,2,male,,,,Fritz (voice),False,,,,,,,17,minor,0.0164,,
Inside Out,2015,2015,1,Animation|Family|Adventure|Drama|Comedy,movie,Carlos Alazraqui,59784,2,male,,,,Helicopter Pilot (voice),False,,,,,,,18,minor,0.0154,,
Inside Out,2015,2015,1,Animation|Family|Adventure|Drama|Comedy,movie,Peter Sagal,1531657,2,male,,,,Clown's Joy (voice),False,,,,,,,19,minor,0.0146,,
Inside Out,2015,2015,1,Animation|Family|Adventure|Drama|Comedy,movie,Rashida Jones,80591,1,female,,,,Cool Girl's Emotions (voice),False,,,,,,,20,minor,0.0139,,
GOAT,2026,2026,1,Animation|Comedy|Family,movie,Caleb McLaughlin,1474123,2,male,,,,Will Harris (voice),False,,,,,,,1,lead,0.278,,
GOAT,2026,2026,1,Animation|Comedy|Family,movie,Gabrielle Union,17773,1,female,,,,Jett Fillmore (voice),False,,,,,,,2,lead,0.139,,
GOAT,2026,2026,1,Animation|Comedy|Family,movie,Stephen Curry,1718307,2,male,,,,Lenny Williamson (voice),False,,,,,,,3,lead,0.0927,,
GOAT,2026,2026,1,Animation|Comedy|Family,movie,Aaron Pierre,1763709,2,male,,,,Mane Attraction (voice),False,,,,,,,4,supporting,0.0695,,
GOAT,2026,2026,1,Animation|Comedy|Family,movie,Nicola Coughlan,1267240,1,female,,,,Olivia Burke (voice),False,,,,,,,5,supporting,0.0556,,
GOAT,2026,2026,1,Animation|Comedy|Family,movie,David Harbour,35029,2,male,,,,Archie Everhardt (voice),False,,,,,,,6,supporting,0.0463,,
GOAT,2026,2026,1,Animation|Comedy|Family,movie,Nick Kroll,208519,2,male,,,,Modo Olachenko (voice),False,,,,,,,7,supporting,0.0397,,
GOAT,2026,2026,1,Animation|Comedy|Family,movie,Jenifer Lewis,15899,1,female,,,,Flo Everson (voice),False,,,,,,,8,supporting,0.0347,,
GOAT,2026,2026,1,Animation|Comedy|Family,movie,Patton Oswalt,10872,2,male,,,,Dennis Cooper (voice),False,,,,,,,9,supporting,0.0309,,
GOAT,2026,2026,1,Animation|Comedy|Family,movie,Jelly Roll,2974019,2,male,,,,Grizz (voice),False,,,,,,,10,supporting,0.0278,,
GOAT,2026,2026,1,Animation|Comedy|Family,movie,Jennifer Hudson,15565,1,female,,,,Louise Harris (voice),False,,,,,,,11,minor,0.0253,,
GOAT,2026,2026,1,Animation|Comedy|Family,movie,Sherry Cola,2088734,1,female,,,,Hannah (voice),False,,,,,,,12,minor,0.0232,,
GOAT,2026,2026,1,Animation|Comedy|Family,movie,Eduardo Franco,1653235,2,male,,,,Daryl (voice),False,,,,,,,13,minor,0.0214,,
GOAT,2026,2026,1,Animation|Comedy|Family,movie,Andrew Santino,1181310,2,male,,,,Chuck (voice),False,,,,,,,14,minor,0.0199,,
GOAT,2026,2026,1,Animation|Comedy|Family,movie,Bobby Lee,198149,2,male,,,,Rusty (voice),False,,,,,,,15,minor,0.0185,,
GOAT,2026,2026,1,Animation|Comedy|Family,movie,Wayne Knight,4201,2,male,,,,Frank (voice),False,,,,,,,16,minor,0.0174,,
GOAT,2026,2026,1,Animation|Comedy|Family,movie,Ayesha Curry,2122137,1,female,,,,Carol the Whiskers Diner Manager (voice),False,,,,,,,17,minor,0.0164,,
GOAT,2026,2026,1,Animation|Comedy|Family,movie,Van Van,5303617,1,female,,,,Adi & Ari Everhardt (voice),False,,,,,,,18,minor,0.0154,,
GOAT,2026,2026,1,Animation|Comedy|Family,movie,Rayaan Kamal Khan,5127007,2,male,,,,Theo (voice),False,,,,,,,19,minor,0.0146,,
GOAT,2026,2026,1,Animation|Comedy|Family,movie,Adam Pally,115974,2,male,,,,Gerald (voice),False,,,,,,,20,minor,0.0139,,
Coraline,2009,2009,1,Animation|Family|Fantasy,movie,Dakota Fanning,501,1,female,,,,Coraline Jones (voice),False,,,,,,,1,lead,0.278,,
Coraline,2009,2009,1,Animation|Family|Fantasy,movie,Teri Hatcher,10742,1,female,,,,Mel Jones / Other Mother (voice),False,,,,,,,2,lead,0.139,,
Coraline,2009,2009,1,Animation|Family|Fantasy,movie,Jennifer Saunders,12094,1,female,,,,Miss April Spink / Other Spink (voice),False,,,,,,,3,lead,0.0927,,
Coraline,2009,2009,1,Animation|Family|Fantasy,movie,Dawn French,5539,1,female,,,,Miss Miriam Forcible / Other Forcible (voice),False,,,,,,,4,supporting,0.0695,,
Coraline,2009,2009,1,Animation|Family|Fantasy,movie,Keith David,65827,2,male,,,,The Cat (voice),False,,,,,,,5,supporting,0.0556,,
Coraline,2009,2009,1,Animation|Family|Fantasy,movie,John Hodgman,77344,2,male,,,,Charlie Jones / Other Father (voice),False,,,,,,,6,supporting,0.0463,,
Coraline,2009,2009,1,Animation|Family|Fantasy,movie,Robert Bailey Jr.,55426,2,male,,,,Wyborne 'Wybie' Lovat (voice),False,,,,,,,7,supporting,0.0397,,
Coraline,2009,2009,1,Animation|Family|Fantasy,movie,Ian McShane,6972,2,male,,,,Mr. Sergei Alexander Bobinsky / Other Bobinsky (voice),False,,,,,,,8,supporting,0.0347,,
Coraline,2009,2009,1,Animation|Family|Fantasy,movie,Aankha Neal,2011351,0,unspecified,,,,Sweet Ghost Girl (voice),False,,,,,,,9,supporting,0.0309,,
Coraline,2009,2009,1,Animation|Family|Fantasy,movie,George Selick,2011353,0,unspecified,,,,Ghost Boy (voice),False,,,,,,,10,supporting,0.0278,,
Coraline,2009,2009,1,Animation|Family|Fantasy,movie,Hannah Kaiser,2011354,0,unspecified,,,,Tall Ghost Girl (voice),False,,,,,,,11,minor,0.0253,,
Coraline,2009,2009,1,Animation|Family|Fantasy,movie,Harry Selick,2011355,0,unspecified,,,,Photo Friend (voice),False,,,,,,,12,minor,0.0232,,
Coraline,2009,2009,1,Animation|Family|Fantasy,movie,Marina Budovsky,2011356,0,unspecified,,,,Photo Friend (voice),False,,,,,,,13,minor,0.0214,,
Coraline,2009,2009,1,Animation|Family|Fantasy,movie,Emerson Tenney,2011359,1,female,,,,Magic Dragonfly (voice),False,,,,,,,14,minor,0.0199,,
Coraline,2009,2009,1,Animation|Family|Fantasy,movie,Jerome Ranft,7960,2,male,,,,Mover (voice),False,,,,,,,15,minor,0.0185,,
Coraline,2009,2009,1,Animation|Family|Fantasy,movie,Christopher Murrie,983740,2,male,,,,Toy (voice),False,,,,,,,16,minor,0.0174,,
Coraline,2009,2009,1,Animation|Family|Fantasy,movie,Jeremy Ryder,2011360,0,unspecified,,,,Toy (voice),False,,,,,,,17,minor,0.0164,,
Coraline,2009,2009,1,Animation|Family|Fantasy,movie,Carolyn Crawford,2011361,0,unspecified,,,,Wybie's Grandmother (voice),False,,,,,,,18,minor,0.0154,,
Coraline,2009,2009,1,Animation|Family|Fantasy,movie,Yona Prost,1485172,0,unspecified,,,,Shakespeare Rascal (voice),False,,,,,,,19,minor,0.0146,,
Coraline,2009,2009,1,Animation|Family|Fantasy,movie,John Linnell,93463,2,male,,,,Other Father (singing voice) (uncredited),False,,,,,,,20,minor,0.0139,,
How to Train Your Dragon,2025,2025,1,Fantasy|Family|Action|Adventure,movie,Mason Thames,2803710,2,male,,,,Hiccup,True,,,,,,,1,lead,0.278,,
How to Train Your Dragon,2025,2025,1,Fantasy|Family|Action|Adventure,movie,Nico Parker,2064124,1,female,,,,Astrid,True,,,,,,,2,lead,0.139,,
How to Train Your Dragon,2025,2025,1,Fantasy|Family|Action|Adventure,movie,Gerard Butler,17276,2,male,,,,Stoick,True,,,,,,,3,lead,0.0927,,
How to Train Your Dragon,2025,2025,1,Fantasy|Family|Action|Adventure,movie,Nick Frost,11109,2,male,,,,Gobber,True,,,,,,,4,supporting,0.0695,,
How to Train Your Dragon,2025,2025,1,Fantasy|Family|Action|Adventure,movie,Gabriel Howell,3792786,2,male,,,,Snotlout,True,,,,,,,5,supporting,0.0556,,
How to Train Your Dragon,2025,2025,1,Fantasy|Family|Action|Adventure,movie,Julian Dennison,1139349,2,male,,,,Fishlegs,True,,,,,,,6,supporting,0.0463,,
How to Train Your Dragon,2025,2025,1,Fantasy|Family|Action|Adventure,movie,Bronwyn James,1587577,1,female,,,,Ruffnut,True,,,,,,,7,supporting,0.0397,,
How to Train Your Dragon,2025,2025,1,Fantasy|Family|Action|Adventure,movie,Harry Trevaldwyn,2104260,2,male,,,,Tuffnut,True,,,,,,,8,supporting,0.0347,,
How to Train Your Dragon,2025,2025,1,Fantasy|Family|Action|Adventure,movie,Murray McArthur,1216581,2,male,,,,Hoark,True,,,,,,,9,supporting,0.0309,,
How to Train Your Dragon,2025,2025,1,Fantasy|Family|Action|Adventure,movie,Peter Serafinowicz,11115,2,male,,,,Spitelout,True,,,,,,,10,supporting,0.0278,,
How to Train Your Dragon,2025,2025,1,Fantasy|Family|Action|Adventure,movie,Naomi Wirthner,3399457,1,female,,,,Gothi,True,,,,,,,11,minor,0.0253,,
How to Train Your Dragon,2025,2025,1,Fantasy|Family|Action|Adventure,movie,Ruth Codd,3295331,1,female,,,,Phlegma,True,,,,,,,12,minor,0.0232,,
How to Train Your Dragon,2025,2025,1,Fantasy|Family|Action|Adventure,movie,Andrea Ware,1987916,1,female,,,,Burnheart,True,,,,,,,13,minor,0.0214,,
How to Train Your Dragon,2025,2025,1,Fantasy|Family|Action|Adventure,movie,Anna Leong Brophy,1593227,1,female,,,,Retcha,True,,,,,,,14,minor,0.0199,,
How to Train Your Dragon,2025,2025,1,Fantasy|Family|Action|Adventure,movie,Marcus Onilude,1919372,2,male,,,,Snorti,True,,,,,,,15,minor,0.0185,,
How to Train Your Dragon,2025,2025,1,Fantasy|Family|Action|Adventure,movie,Pete Selwood,5505971,2,male,,,,Drül,True,,,,,,,16,minor,0.0174,,
How to Train Your Dragon,2025,2025,1,Fantasy|Family|Action|Adventure,movie,Daniel-John Williams,2774982,0,unspecified,,,,Fungi,True,,,,,,,17,minor,0.0164,,
How to Train Your Dragon,2025,2025,1,Fantasy|Family|Action|Adventure,movie,Kate Kennedy,2486590,1,female,,,,Flatula,True,,,,,,,18,minor,0.0154,,
How to Train Your Dragon,2025,2025,1,Fantasy|Family|Action|Adventure,movie,Selina Jones,5505972,0,unspecified,,,,Loogi,True,,,,,,,19,minor,0.0146,,
How to Train Your Dragon,2025,2025,1,Fantasy|Family|Action|Adventure,movie,Nick Cornwall,1516140,2,male,,,,Hürl,True,,,,,,,20,minor,0.0139,,
Knives Out,2019,2019,1,Comedy|Crime|Mystery,movie,Daniel Craig,8784,2,male,,,,Benoit Blanc,True,,,,,,,1,lead,0.278,,
Knives Out,2019,2019,1,Comedy|Crime|Mystery,movie,Chris Evans,16828,2,male,,,,Ransom Drysdale,True,,,,,,,2,lead,0.139,,
Knives Out,2019,2019,1,Comedy|Crime|Mystery,movie,Ana de Armas,224513,1,female,,,,Marta Cabrera,True,,,,,,,3,lead,0.0927,,
Knives Out,2019,2019,1,Comedy|Crime|Mystery,movie,Jamie Lee Curtis,8944,1,female,,,,Linda Drysdale,True,,,,,,,4,supporting,0.0695,,
