title,start_year,end_year,genres,tmdb_id,media_type,actor_name,actor_tmdb_id,actor_gender_code,actor_ethnicity,actor_sexuality,actor_age_at_release,character_name,character_gender,character_ethnicity,character_sexuality,gender_mismatch,ethnicity_mismatch,sexuality_mismatch,billing_order,role_type,prominence_score,sympathy_coding,arc_quality
Jojo Rabbit,2019,2019,Comedy|War|Drama,515001,movie,Sam Rockwell,6807,2,,,,Captain Klenzendorf,,,,,,,5,supporting,,,
Jojo Rabbit,2019,2019,Comedy|War|Drama,515001,movie,Rebel Wilson,221581,1,,,,Fraulein Rahm,,,,,,,6,supporting,,,
Jojo Rabbit,2019,2019,Comedy|War|Drama,515001,movie,Alfie Allen,71586,2,,,,Finkel,,,,,,,7,supporting,,,
Jojo Rabbit,2019,2019,Comedy|War|Drama,515001,movie,Stephen Merchant,39189,2,,,,Deertz,,,,,,,8,supporting,,,
Jojo Rabbit,2019,2019,Comedy|War|Drama,515001,movie,Archie Yates,2089892,2,,,,Yorki,,,,,,,9,supporting,,,
Jojo Rabbit,2019,2019,Comedy|War|Drama,515001,movie,Luke Brandon Field,59096,2,,,,Christoph,,,,,,,10,supporting,,,
Jojo Rabbit,2019,2019,Comedy|War|Drama,515001,movie,Sam Haygarth,2550505,2,,,,Hans,,,,,,,11,minor,,,
Jojo Rabbit,2019,2019,Comedy|War|Drama,515001,movie,Stanislav Callas,2130205,2,,,,Russian Soldier,,,,,,,12,minor,,,
Jojo Rabbit,2019,2019,Comedy|War|Drama,515001,movie,Joe Weintraub,1759586,2,,,,Herr Junker,,,,,,,13,minor,,,
Jojo Rabbit,2019,2019,Comedy|War|Drama,515001,movie,Brian Caspe,25730,2,,,,Herr Mueller,,,,,,,14,minor,,,
Jojo Rabbit,2019,2019,Comedy|War|Drama,515001,movie,Gabriel Andrews,1302199,2,,,,Herr Klum,,,,,,,15,minor,,,
Jojo Rabbit,2019,2019,Comedy|War|Drama,515001,movie,Billy Rayner,2550504,2,,,,Herr Frosch,,,,,,,16,minor,,,
Jojo Rabbit,2019,2019,Comedy|War|Drama,515001,movie,Christian Howlings,2550503,2,,,,Bazooka Boy,,,,,,,17,minor,,,
Jojo Rabbit,2019,2019,Comedy|War|Drama,515001,movie,Gilby Griffin Davis,2630081,2,,,,Clone,,,,,,,18,minor,,,
Jojo Rabbit,2019,2019,Comedy|War|Drama,515001,movie,Hardy Griffin Davis,2550502,2,,,,Clone,,,,,,,19,minor,,,
Jojo Rabbit,2019,2019,Comedy|War|Drama,515001,movie,Curtis Matthew,25732,2,,,,Doctor,,,,,,,20,minor,,,
Kill Bill: Vol. 1,2003,2003,Action|Crime,24,movie,Uma Thurman,139,1,,,,The Bride,,,,,,,1,lead,,,
Kill Bill: Vol. 1,2003,2003,Action|Crime,24,movie,Lucy Liu,140,1,,,,O-Ren Ishii,,,,,,,2,lead,,,
Kill Bill: Vol. 1,2003,2003,Action|Crime,24,movie,Vivica A. Fox,2535,1,,,,Vernita Green,,,,,,,3,lead,,,
Kill Bill: Vol. 1,2003,2003,Action|Crime,24,movie,Daryl Hannah,589,1,,,,Elle Driver,,,,,,,4,supporting,,,
Kill Bill: Vol. 1,2003,2003,Action|Crime,24,movie,David Carradine,141,2,,,,Bill,,,,,,,5,supporting,,,
Kill Bill: Vol. 1,2003,2003,Action|Crime,24,movie,Michael Madsen,147,2,,,,Budd,,,,,,,6,supporting,,,
Kill Bill: Vol. 1,2003,2003,Action|Crime,24,movie,Julie Dreyfus,2539,1,,,,Sofie Fatale,,,,,,,7,supporting,,,
Kill Bill: Vol. 1,2003,2003,Action|Crime,24,movie,Chiaki Kuriyama,2538,1,,,,Gogo Yubari,,,,,,,8,supporting,,,
Kill Bill: Vol. 1,2003,2003,Action|Crime,24,movie,Sonny Chiba,2537,2,,,,Hattori Hanzo,,,,,,,9,supporting,,,
Kill Bill: Vol. 1,2003,2003,Action|Crime,24,movie,Gordon Liu Chia-Hui,240171,2,,,,Johnny Mo,,,,,,,10,supporting,,,
Kill Bill: Vol. 1,2003,2003,Action|Crime,24,movie,Michael Parks,2536,2,,,,Earl McGraw,,,,,,,11,minor,,,
Kill Bill: Vol. 1,2003,2003,Action|Crime,24,movie,Michael Bowen,2234,2,,,,Buck,,,,,,,12,minor,,,
Kill Bill: Vol. 1,2003,2003,Action|Crime,24,movie,Jun Kunimura,2541,2,,,,Boss Tanaka,,,,,,,13,minor,,,
Kill Bill: Vol. 1,2003,2003,Action|Crime,24,movie,Kenji Ohba,138435,2,,,,Bald Guy (Sushi Shop),,,,,,,14,minor,,,
Kill Bill: Vol. 1,2003,2003,Action|Crime,24,movie,Yuki Kazamatsuri,545394,1,,,,Proprietor,,,,,,,15,minor,,,
Kill Bill: Vol. 1,2003,2003,Action|Crime,24,movie,James Parks,87312,2,,,,Edgar McGraw,,,,,,,16,minor,,,
Kill Bill: Vol. 1,2003,2003,Action|Crime,24,movie,Sakichi Sato,58616,2,,,,Charlie Brown,,,,,,,17,minor,,,
Kill Bill: Vol. 1,2003,2003,Action|Crime,24,movie,Jonathan Loughran,58477,2,,,,Trucker,,,,,,,18,minor,,,
Kill Bill: Vol. 1,2003,2003,Action|Crime,24,movie,Yoshiyuki Morishita,79458,2,,,,Tokyo Business Man,,,,,,,19,minor,,,
Kill Bill: Vol. 1,2003,2003,Action|Crime,24,movie,Tetsuro Shimaguchi,1594799,2,,,,Crazy 88 #1 (Miki),,,,,,,20,minor,,,
Inside Out,2015,2015,Animation|Family|Adventure|Drama|Comedy,150540,movie,Amy Poehler,56322,1,,,,Joy (voice),,,,,,,1,lead,,,
Inside Out,2015,2015,Animation|Family|Adventure|Drama|Comedy,150540,movie,Phyllis Smith,169200,1,,,,Sadness (voice),,,,,,,2,lead,,,
Inside Out,2015,2015,Animation|Family|Adventure|Drama|Comedy,150540,movie,Richard Kind,21125,2,,,,Bing Bong (voice),,,,,,,3,lead,,,
Inside Out,2015,2015,Animation|Family|Adventure|Drama|Comedy,150540,movie,Bill Hader,19278,2,,,,Fear (voice),,,,,,,4,supporting,,,
Inside Out,2015,2015,Animation|Family|Adventure|Drama|Comedy,150540,movie,Lewis Black,59258,2,,,,Anger (voice),,,,,,,5,supporting,,,
Inside Out,2015,2015,Animation|Family|Adventure|Drama|Comedy,150540,movie,Mindy Kaling,125167,1,,,,Disgust (voice),,,,,,,6,supporting,,,
Inside Out,2015,2015,Animation|Family|Adventure|Drama|Comedy,150540,movie,Kaitlyn Dias,1371894,1,,,,Riley (voice),,,,,,,7,supporting,,,
Inside Out,2015,2015,Animation|Family|Adventure|Drama|Comedy,150540,movie,Diane Lane,2882,1,,,,Mom (voice),,,,,,,8,supporting,,,
Inside Out,2015,2015,Animation|Family|Adventure|Drama|Comedy,150540,movie,Kyle MacLachlan,6677,2,,,,Dad (voice),,,,,,,9,supporting,,,
Inside Out,2015,2015,Animation|Family|Adventure|Drama|Comedy,150540,movie,Paula Poundstone,196502,1,,,,Forgetter Paula (voice),,,,,,,10,supporting,,,
Inside Out,2015,2015,Animation|Family|Adventure|Drama|Comedy,150540,movie,Bobby Moynihan,452205,2,,,,Forgetter Bobby (voice),,,,,,,11,minor,,,
Inside Out,2015,2015,Animation|Family|Adventure|Drama|Comedy,150540,movie,Paula Pell,1226294,1,,,,Dream Director / Mom's Anger (voice),,,,,,,12,minor,,,
Inside Out,2015,2015,Animation|Family|Adventure|Drama|Comedy,150540,movie,Dave Goelz,64181,2,,,,Subconscious Guard Frank (voice),,,,,,,13,minor,,,
Inside Out,2015,2015,Animation|Family|Adventure|Drama|Comedy,150540,movie,Frank Oz,7908,2,,,,Subconscious Guard Dave (voice),,,,,,,14,minor,,,
Inside Out,2015,2015,Animation|Family|Adventure|Drama|Comedy,150540,movie,Josh Cooley,84496,2,,,,Jangles (voice),,,,,,,15,minor,,,
Inside Out,2015,2015,Animation|Family|Adventure|Drama|Comedy,150540,movie,Flea,1237,2,,,,Mind Worker Cop Jake (voice),,,,,,,16,minor,,,
Inside Out,2015,2015,Animation|Family|Adventure|Drama|Comedy,150540,movie,John Ratzenberger,7907,2,,,,Fritz (voice),,,,,,,17,minor,,,
Inside Out,2015,2015,Animation|Family|Adventure|Drama|Comedy,150540,movie,Carlos Alazraqui,59784,2,,,,Helicopter Pilot (voice),,,,,,,18,minor,,,
Inside Out,2015,2015,Animation|Family|Adventure|Drama|Comedy,150540,movie,Peter Sagal,1531657,2,,,,Clown's Joy (voice),,,,,,,19,minor,,,
Inside Out,2015,2015,Animation|Family|Adventure|Drama|Comedy,150540,movie,Rashida Jones,80591,1,,,,Cool Girl's Emotions (voice),,,,,,,20,minor,,,
GOAT,2026,2026,Animation|Comedy|Family,1297842,movie,Caleb McLaughlin,1474123,2,,,,Will Harris (voice),,,,,,,1,lead,,,
GOAT,2026,2026,Animation|Comedy|Family,1297842,movie,Gabrielle Union,17773,1,,,,Jett Fillmore (voice),,,,,,,2,lead,,,
GOAT,2026,2026,Animation|Comedy|Family,1297842,movie,Stephen Curry,1718307,2,,,,Lenny Williamson (voice),,,,,,,3,lead,,,
GOAT,2026,2026,Animation|Comedy|Family,1297842,movie,Aaron Pierre,1763709,2,,,,Mane Attraction (voice),,,,,,,4,supporting,,,
GOAT,2026,2026,Animation|Comedy|Family,1297842,movie,Nicola Coughlan,1267240,1,,,,Olivia Burke (voice),,,,,,,5,supporting,,,
GOAT,2026,2026,Animation|Comedy|Family,1297842,movie,David Harbour,35029,2,,,,Archie Everhardt (voice),,,,,,,6,supporting,,,
GOAT,2026,2026,Animation|Comedy|Family,1297842,movie,Nick Kroll,208519,2,,,,Modo Olachenko (voice),,,,,,,7,supporting,,,
GOAT,2026,2026,Animation|Comedy|Family,1297842,movie,Jenifer Lewis,15899,1,,,,Flo Everson (voice),,,,,,,8,supporting,,,
GOAT,2026,2026,Animation|Comedy|Family,1297842,movie,Patton Oswalt,10872,2,,,,Dennis Cooper (voice),,,,,,,9,supporting,,,
GOAT,2026,2026,Animation|Comedy|Family,1297842,movie,Jelly Roll,2974019,2,,,,Grizz (voice),,,,,,,10,supporting,,,
GOAT,2026,2026,Animation|Comedy|Family,1297842,movie,Jennifer Hudson,15565,1,,,,Louise Harris (voice),,,,,,,11,minor,,,
GOAT,2026,2026,Animation|Comedy|Family,1297842,movie,Sherry Cola,2088734,1,,,,Hannah (voice),,,,,,,12,minor,,,
GOAT,2026,2026,Animation|Comedy|Family,1297842,movie,Eduardo Franco,1653235,2,,,,Daryl (voice),,,,,,,13,minor,,,
GOAT,2026,2026,Animation|Comedy|Family,1297842,movie,Andrew Santino,1181310,2,,,,Chuck (voice),,,,,,,14,minor,,,
GOAT,2026,2026,Animation|Comedy|Family,1297842,movie,Bobby Lee,198149,2,,,,Rusty (voice),,,,,,,15,minor,,,
GOAT,2026,2026,Animation|Comedy|Family,1297842,movie,Wayne Knight,4201,2,,,,Frank (voice),,,,,,,16,minor,,,
GOAT,2026,2026,Animation|Comedy|Family,1297842,movie,Ayesha Curry,2122137,1,,,,Carol the Whiskers Diner Manager (voice),,,,,,,17,minor,,,
GOAT,2026,2026,Animation|Comedy|Family,1297842,movie,Van Van,5303617,1,,,,Adi & Ari Everhardt (voice),,,,,,,18,minor,,,
GOAT,2026,2026,Animation|Comedy|Family,1297842,movie,Rayaan Kamal Khan,5127007,2,,,,Theo (voice),,,,,,,19,minor,,,
GOAT,2026,2026,Animation|Comedy|Family,1297842,movie,Adam Pally,115974,2,,,,Gerald (voice),,,,,,,20,minor,,,
Coraline,2009,2009,Animation|Family|Fantasy,14836,movie,Dakota Fanning,501,1,,,,Coraline Jones (voice),,,,,,,1,lead,,,
Coraline,2009,2009,Animation|Family|Fantasy,14836,movie,Teri Hatcher,10742,1,,,,Mel Jones / Other Mother (voice),,,,,,,2,lead,,,
Coraline,2009,2009,Animation|Family|Fantasy,14836,movie,Jennifer Saunders,12094,1,,,,Miss April Spink / Other Spink (voice),,,,,,,3,lead,,,
Coraline,2009,2009,Animation|Family|Fantasy,14836,movie,Dawn French,5539,1,,,,Miss Miriam Forcible / Other Forcible (voice),,,,,,,4,supporting,,,
Coraline,2009,2009,Animation|Family|Fantasy,14836,movie,Keith David,65827,2,,,,The Cat (voice),,,,,,,5,supporting,,,
Coraline,2009,2009,Animation|Family|Fantasy,14836,movie,John Hodgman,77344,2,,,,Charlie Jones / Other Father (voice),,,,,,,6,supporting,,,
Coraline,2009,2009,Animation|Family|Fantasy,14836,movie,Robert Bailey Jr.,55426,2,,,,Wyborne 'Wybie' Lovat (voice),,,,,,,7,supporting,,,
Coraline,2009,2009,Animation|Family|Fantasy,14836,movie,Ian McShane,6972,2,,,,Mr. Sergei Alexander Bobinsky / Other Bobinsky (voice),,,,,,,8,supporting,,,
Coraline,2009,2009,Animation|Family|Fantasy,14836,movie,Aankha Neal,2011351,0,,,,Sweet Ghost Girl (voice),,,,,,,9,supporting,,,
Coraline,2009,2009,Animation|Family|Fantasy,14836,movie,George Selick,2011353,0,,,,Ghost Boy (voice),,,,,,,10,supporting,,,
Coraline,2009,2009,Animation|Family|Fantasy,14836,movie,Hannah Kaiser,2011354,0,,,,Tall Ghost Girl (voice),,,,,,,11,minor,,,
Coraline,2009,2009,Animation|Family|Fantasy,14836,movie,Harry Selick,2011355,0,,,,Photo Friend (voice),,,,,,,12,minor,,,
Coraline,2009,2009,Animation|Family|Fantasy,14836,movie,Marina Budovsky,2011356,0,,,,Photo Friend (voice),,,,,,,13,minor,,,
Coraline,2009,2009,Animation|Family|Fantasy,14836,movie,Emerson Tenney,2011359,1,,,,Magic Dragonfly (voice),,,,,,,14,minor,,,
Coraline,2009,2009,Animation|Family|Fantasy,14836,movie,Jerome Ranft,7960,2,,,,Mover (voice),,,,,,,15,minor,,,
Coraline,2009,2009,Animation|Family|Fantasy,14836,movie,Christopher Murrie,983740,2,,,,Toy (voice),,,,,,,16,minor,,,
Coraline,2009,2009,Animation|Family|Fantasy,14836,movie,Jeremy Ryder,2011360,0,,,,Toy (voice),,,,,,,17,minor,,,
Coraline,2009,2009,Animation|Family|Fantasy,14836,movie,Carolyn Crawford,2011361,0,,,,Wybie's Grandmother (voice),,,,,,,18,minor,,,
Coraline,2009,2009,Animation|Family|Fantasy,14836,movie,Yona Prost,1485172,0,,,,Shakespeare Rascal (voice),,,,,,,19,minor,,,
Coraline,2009,2009,Animation|Family|Fantasy,14836,movie,John Linnell,93463,2,,,,Other Father (singing voice) (uncredited),,,,,,,20,minor,,,
How to Train Your Dragon,2025,2025,Fantasy|Family|Action|Adventure,1087192,movie,Mason Thames,2803710,2,,,,Hiccup,,,,,,,1,lead,,,
How to Train Your Dragon,2025,2025,Fantasy|Family|Action|Adventure,1087192,movie,Nico Parker,2064124,1,,,,Astrid,,,,,,,2,lead,,,
How to Train Your Dragon,2025,2025,Fantasy|Family|Action|Adventure,1087192,movie,Gerard Butler,17276,2,,,,Stoick,,,,,,,3,lead,,,
How to Train Your Dragon,2025,2025,Fantasy|Family|Action|Adventure,1087192,movie,Nick Frost,11109,2,,,,Gobber,,,,,,,4,supporting,,,
How to Train Your Dragon,2025,2025,Fantasy|Family|Action|Adventure,1087192,movie,Gabriel Howell,3792786,2,,,,Snotlout,,,,,,,5,supporting,,,
How to Train Your Dragon,2025,2025,Fantasy|Family|Action|Adventure,1087192,movie,Julian Dennison,1139349,2,,,,Fishlegs,,,,,,,6,supporting,,,
How to Train Your Dragon,2025,2025,Fantasy|Family|Action|Adventure,1087192,movie,Bronwyn James,1587577,1,,,,Ruffnut,,,,,,,7,supporting,,,
How to Train Your Dragon,2025,2025,Fantasy|Family|Action|Adventure,1087192,movie,Harry Trevaldwyn,2104260,2,,,,Tuffnut,,,,,,,8,supporting,,,
How to Train Your Dragon,2025,2025,Fantasy|Family|Action|Adventure,1087192,movie,Murray McArthur,1216581,2,,,,Hoark,,,,,,,9,supporting,,,
How to Train Your Dragon,2025,2025,Fantasy|Family|Action|Adventure,1087192,movie,Peter Serafinowicz,11115,2,,,,Spitelout,,,,,,,10,supporting,,,
How to Train Your Dragon,2025,2025,Fantasy|Family|Action|Adventure,1087192,movie,Naomi Wirthner,3399457,1,,,,Gothi,,,,,,,11,minor,,,
How to Train Your Dragon,2025,2025,Fantasy|Family|Action|Adventure,1087192,movie,Ruth Codd,3295331,1,,,,Phlegma,,,,,,,12,minor,,,
How to Train Your Dragon,2025,2025,Fantasy|Family|Action|Adventure,1087192,movie,Andrea Ware,1987916,1,,,,Burnheart,,,,,,,13,minor,,,
How to Train Your Dragon,2025,2025,Fantasy|Family|Action|Adventure,1087192,movie,Anna Leong Brophy,1593227,1,,,,Retcha,,,,,,,14,minor,,,
How to Train Your Dragon,2025,2025,Fantasy|Family|Action|Adventure,1087192,movie,Marcus Onilude,1919372,2,,,,Snorti,,,,,,,15,minor,,,
How to Train Your Dragon,2025,2025,Fantasy|Family|Action|Adventure,1087192,movie,Pete Selwood,5505971,2,,,,Drül,,,,,,,16,minor,,,
How to Train Your Dragon,2025,2025,Fantasy|Family|Action|Adventure,1087192,movie,Daniel-John Williams,2774982,0,,,,Fungi,,,,,,,17,minor,,,
How to Train Your Dragon,2025,2025,Fantasy|Family|Action|Adventure,1087192,movie,Kate Kennedy,2486590,1,,,,Flatula,,,,,,,18,minor,,,
How to Train Your Dragon,2025,2025,Fantasy|Family|Action|Adventure,1087192,movie,Selina Jones,5505972,0,,,,Loogi,,,,,,,19,minor,,,
How to Train Your Dragon,2025,2025,Fantasy|Family|Action|Adventure,1087192,movie,Nick Cornwall,1516140,2,,,,Hürl,,,,,,,20,minor,,,
Knives Out,2019,2019,Comedy|Crime|Mystery,546554,movie,Daniel Craig,8784,2,,,,Benoit Blanc,,,,,,,1,lead,,,
Knives Out,2019,2019,Comedy|Crime|Mystery,546554,movie,Chris Evans,16828,2,,,,Ransom Drysdale,,,,,,,2,lead,,,
Knives Out,2019,2019,Comedy|Crime|Mystery,546554,movie,Ana de Armas,224513,1,,,,Marta Cabrera,,,,,,,3,lead,,,
Knives Out,2019,2019,Comedy|Crime|Mystery,546554,movie,Jamie Lee Curtis,8944,1,,,,Linda Drysdale,,,,,,,4,supporting,,,
Knives Out,2019,2019,Comedy|Crime|Mystery,546554,movie,Michael Shannon,335,2,,,,Walt Thrombey,,,,,,,5,supporting,,,
Knives Out,2019,2019,Comedy|Crime|Mystery,546554,movie,Don Johnson,25129,2,,,,Richard Drysdale,,,,,,,6,supporting,,,
Knives Out,2019,2019,Comedy|Crime|Mystery,546554,movie,Toni Collette,3051,1,,,,Joni Thrombey,,,,,,,7,supporting,,,
Knives Out,2019,2019,Comedy|Crime|Mystery,546554,movie,LaKeith Stanfield,1200864,2,,,,Lieutenant Elliott,,,,,,,8,supporting,,,
Knives Out,2019,2019,Comedy|Crime|Mystery,546554,movie,Christopher Plummer,290,2,,,,Harlan Thrombey,,,,,,,9,supporting,,,
Knives Out,2019,2019,Comedy|Crime|Mystery,546554,movie,Katherine Langford,1636738,1,,,,Meg Thrombey,,,,,,,10,supporting,,,
Knives Out,2019,2019,Comedy|Crime|Mystery,546554,movie,Jaeden Martell,1274508,2,,,,Jacob Thrombey,,,,,,,11,minor,,,
Knives Out,2019,2019,Comedy|Crime|Mystery,546554,movie,Riki Lindhome,453,1,,,,Donna Thrombrey,,,,,,,12,minor,,,
Knives Out,2019,2019,Comedy|Crime|Mystery,546554,movie,Edi Patterson,205213,1,,,,Fran,,,,,,,13,minor,,,
Knives Out,2019,2019,Comedy|Crime|Mystery,546554,movie,Frank Oz,7908,2,,,,Alan Stevens,,,,,,,14,minor,,,
Knives Out,2019,2019,Comedy|Crime|Mystery,546554,movie,K Callan,41729,1,,,,Greatnana Wanetta,,,,,,,15,minor,,,
Knives Out,2019,2019,Comedy|Crime|Mystery,546554,movie,Noah Segan,48312,2,,,,Trooper Wagner,,,,,,,16,minor,,,
Knives Out,2019,2019,Comedy|Crime|Mystery,546554,movie,M. Emmet Walsh,588,2,,,,Mr. Proofroc,,,,,,,17,minor,,,
Knives Out,2019,2019,Comedy|Crime|Mystery,546554,movie,Marlene Forte,146004,1,,,,Marta's Mom,,,,,,,18,minor,,,
Knives Out,2019,2019,Comedy|Crime|Mystery,546554,movie,Raúl Castillo,557579,2,,,,Cop,,,,,,,19,minor,,,
Knives Out,2019,2019,Comedy|Crime|Mystery,546554,movie,Shyrley Rodriguez,1709452,1,,,,Alicia,,,,,,,20,minor,,,
